userName,score,at,content,label,clean_content
Pengguna Google,5,2026-04-29 10:31:03,mantap,Positif,mantap
Pengguna Google,5,2026-04-29 10:21:04,anjay sejauh ini blm nemu ojek yg arrogant lah,Positif,anjay sejauh ini blm nemu ojek yg arrogant lah
Pengguna Google,5,2026-04-29 10:18:06,"sangat membantu, mantap pokok nya",Positif,sangat membantu mantap pokok nya
Pengguna Google,1,2026-04-29 10:02:57,"tiba tiba berlangganan gojek plus, nyedot uang. ngak bisa berhenti langganan",Negatif,tiba tiba berlangganan gojek plus nyedot uang ngak bisa berhenti langganan
Pengguna Google,5,2026-04-29 09:53:04,good,Positif,good
Pengguna Google,5,2026-04-29 09:44:39,aplikasi keren,Positif,aplikasi keren
Pengguna Google,5,2026-04-29 09:43:44,"Membantu disaat suka dan duka, trima kasih Gojek",Positif,membantu disaat suka dan duka trima kasih gojek
Pengguna Google,4,2026-04-29 09:41:30,tambahin fitur khusus driver ojol melacak orang sudah pesan dan rumahnya dimana dan alamat aslinya biar tidak terjadi orderan fiktif saat mengantar pesanan,Positif,tambahin fitur khusus driver ojol melacak orang sudah pesan dan rumahnya dimana dan alamat aslinya biar tidak terjadi orderan fiktif saat mengantar pesanan
Pengguna Google,5,2026-04-29 09:36:29,sejauh ini bagus,Positif,sejauh ini bagus
Pengguna Google,2,2026-04-29 09:35:24,"kapan bisa bayar pake qris dana,mau pesan makan GK bisa pake dana😭",Negatif,kapan bisa bayar pake qris danamau pesan makan gk bisa pake dana
Pengguna Google,2,2026-04-29 09:25:38,"saya sudah buat laporan 2x tentang ganti device selalu gagal, padahal sering pake gojek kalo mau kemana-mana. kecewa banget pake ini sama gopay.",Negatif,saya sudah buat laporan x tentang ganti device selalu gagal padahal sering pake gojek kalo mau kemanamana kecewa banget pake ini sama gopay
Pengguna Google,1,2026-04-29 09:20:57,saya mendapatkan driver yang tidak ramah saya dimarahin dan dimintain uang lebih dari pada tarif yang seharusnya dan naik nya ugal'an,Negatif,saya mendapatkan driver yang tidak ramah saya dimarahin dan dimintain uang lebih dari pada tarif yang seharusnya dan naik nya ugalan
Pengguna Google,5,2026-04-29 09:19:00,mntap,Positif,mntap
Pengguna Google,5,2026-04-29 09:08:32,gojek ada dimana mana,Positif,gojek ada dimana mana
Pengguna Google,1,2026-04-29 08:55:49,ribet sekali jika TDK sengaja memesan tidak bisa di cancel,Negatif,ribet sekali jika tdk sengaja memesan tidak bisa di cancel
Pengguna Google,5,2026-04-29 08:25:23,praktis,Positif,praktis
Pengguna Google,5,2026-04-29 08:24:19,puas so far thanks,Positif,puas so far thanks
Pengguna Google,5,2026-04-29 08:17:47,terimakasih tepat waktu,Positif,terimakasih tepat waktu
Pengguna Google,3,2026-04-29 08:13:52,kdang gojek nya ga sabaran,Negatif,kdang gojek nya ga sabaran
Pengguna Google,5,2026-04-29 07:56:48,"Memudahkan untuk bepergian,untuk pengiriman barang,tinggal klik klik siap antar",Positif,memudahkan untuk bepergianuntuk pengiriman barangtinggal klik klik siap antar
Pengguna Google,5,2026-04-29 07:43:02,cepat. murce.,Positif,cepat murce
Pengguna Google,5,2026-04-29 07:24:09,"driver ramah, pengantaran cepat, perfect dah pokoknya",Positif,driver ramah pengantaran cepat perfect dah pokoknya
Pengguna Google,5,2026-04-29 07:20:21,sekarang murah banyak diskon nya. jd sukaa 😍,Positif,sekarang murah banyak diskon nya jd sukaa
Pengguna Google,5,2026-04-29 07:20:16,dapetnya cepet banget,Positif,dapetnya cepet banget
Pengguna Google,5,2026-04-29 07:19:29,nyaman lebih mudah cari aplikasi online,Positif,nyaman lebih mudah cari aplikasi online
Pengguna Google,5,2026-04-29 07:19:26,happy bgt jajan selalu dpt potongan harga,Positif,happy bgt jajan selalu dpt potongan harga
Pengguna Google,5,2026-04-29 07:17:10,kalau bisa tambahan gratis ongkir nya dan diskon nya,Positif,kalau bisa tambahan gratis ongkir nya dan diskon nya
Pengguna Google,5,2026-04-29 07:16:28,"okelah, wlau bosnya lagi di kriminalisasi",Positif,okelah wlau bosnya lagi di kriminalisasi
Pengguna Google,1,2026-04-29 07:07:39,iklannya ngeselin,Negatif,iklannya ngeselin
Pengguna Google,5,2026-04-29 07:06:12,aplikasi yang memudahkan manusia dalam urusan tranportasi dan pengiriman makanan/barang dalam genggaman tangan.,Positif,aplikasi yang memudahkan manusia dalam urusan tranportasi dan pengiriman makananbarang dalam genggaman tangan
Pengguna Google,5,2026-04-29 07:04:42,aplikasi ini bagus cuma sayangnya seringkali ngebug setiap kali digunakan dengan alasan tidak menerima sinyal. saya merasa sangat kecewa karena sangat dirugikan akhir-akhir ini. sebagai pelanggan setia Go-Jek saya minta kejelasan dari pihak GoTo untuk segera memperbaiki masalah ini kalau perlu meminta maaf kepada seluruh customer Go-Jek dan Tokopedia,Positif,aplikasi ini bagus cuma sayangnya seringkali ngebug setiap kali digunakan dengan alasan tidak menerima sinyal saya merasa sangat kecewa karena sangat dirugikan akhirakhir ini sebagai pelanggan setia gojek saya minta kejelasan dari pihak goto untuk segera memperbaiki masalah ini kalau perlu meminta maaf kepada seluruh customer gojek dan tokopedia
Pengguna Google,3,2026-04-29 06:50:58,"gojek makin kesinih perfomance appnya makin jelek aja dih. kadang chat cuma ceklis 1 ke driver, kadang tau2 auto cancel. goblookk, pindah ke grab juga nih gua",Negatif,gojek makin kesinih perfomance appnya makin jelek aja dih kadang chat cuma ceklis ke driver kadang tau auto cancel goblookk pindah ke grab juga nih gua
Pengguna Google,4,2026-04-29 06:29:07,siip,Positif,siip
Pengguna Google,5,2026-04-29 06:24:33,"Adanya transportasi Gojek Online kmn pun kita melangkah akn menjadi mudah..jaga trz kwalitasnya dan selalu ksh. promo"" yg lbh dahsyat lg Thanks Gojek 👍👍",Positif,adanya transportasi gojek online kmn pun kita melangkah akn menjadi mudahjaga trz kwalitasnya dan selalu ksh promo yg lbh dahsyat lg thanks gojek
Pengguna Google,1,2026-04-29 06:15:46,"hilangkan saja pilihan Pengiriman Express pada layanan gofood, bayar lebih mahal estimasi waktunya sama aja malah seringnnya telat.",Negatif,hilangkan saja pilihan pengiriman express pada layanan gofood bayar lebih mahal estimasi waktunya sama aja malah seringnnya telat
Pengguna Google,2,2026-04-29 06:03:55,"saat itu sy dan orgtua pesen gocar tujuan ke hotel karna ada acara..ada 2koper dan 2tas jinjing yg masuk bagasi, dan yg masukin itu drivernya. pas sampe hotel ,aku jg gak ngeh SM barang yg diturunkan karna sy riweh bawa anak kecil, yg diturunkan driver cuma 2koper dan 1 tas. pas Uda mau cek in hotel ,ibu sy nanya mana tas nya 1 lagi..ternyata ktinggalan dlm bagasi, sy TLP driver dan dia jawab apa?? gak bs balik, sy Uda jauh. pdahal br 5menitan, sy blg nanti sy kasi uang,br dia mau balik😭",Negatif,saat itu sy dan orgtua pesen gocar tujuan ke hotel karna ada acaraada koper dan tas jinjing yg masuk bagasi dan yg masukin itu drivernya pas sampe hotel aku jg gak ngeh sm barang yg diturunkan karna sy riweh bawa anak kecil yg diturunkan driver cuma koper dan tas pas uda mau cek in hotel ibu sy nanya mana tas nya lagiternyata ktinggalan dlm bagasi sy tlp driver dan dia jawab apa gak bs balik sy uda jauh pdahal br menitan sy blg nanti sy kasi uangbr dia mau balik
Pengguna Google,5,2026-04-29 05:57:35,bagus dan diskon banyak,Positif,bagus dan diskon banyak
Pengguna Google,2,2026-04-29 05:55:23,"saya kecewa sama gojek. saya pemakai lama, tf dari dana udh kpotong seribu di dana mlah kepotong lagi di gopay, skrg di tagih sama gopay pinjam cuma telat sehari bahasanya songong. nanti kalau paylater saya udah lunas saya uninstal aja aplikasi ini. makasih sudah nemenin saya bertahun-tahun, tapi untuk kali ini saya kecewa banget sama gojek.",Negatif,saya kecewa sama gojek saya pemakai lama tf dari dana udh kpotong seribu di dana mlah kepotong lagi di gopay skrg di tagih sama gopay pinjam cuma telat sehari bahasanya songong nanti kalau paylater saya udah lunas saya uninstal aja aplikasi ini makasih sudah nemenin saya bertahuntahun tapi untuk kali ini saya kecewa banget sama gojek
Pengguna Google,3,2026-04-29 05:32:11,"masa ada yang sengaja banget ngambil pesenan tapi ga jalan""",Negatif,masa ada yang sengaja banget ngambil pesenan tapi ga jalan
Pengguna Google,3,2026-04-29 05:27:36,"MAKASIH SUDAH DIPERBAIKI CUMA PESEN GO-RIDE COMFORT YG DATANG MALAH VARIO LED, UDH ITU GK BOLEH NARO JAWABAN BARANG DIDEPAN LAGI, HADEUH",Negatif,makasih sudah diperbaiki cuma pesen goride comfort yg datang malah vario led udh itu gk boleh naro jawaban barang didepan lagi hadeuh
Pengguna Google,5,2026-04-29 05:19:18,baik,Positif,baik
Pengguna Google,3,2026-04-29 05:14:40,"jujur sekarang aplikasinya jelek bngt padahal kuota banyak jaringan juga bagus tapi tiap kali beli tiket kereta saat dibuka barcode di bomgate stasiun cuma muter2 alhasil ketinggalan kereta , mau gk mau isi kartu kereta, sering bngt kaya gini malah tiap hari, bukannya mempermudah malah mempersulit",Negatif,jujur sekarang aplikasinya jelek bngt padahal kuota banyak jaringan juga bagus tapi tiap kali beli tiket kereta saat dibuka barcode di bomgate stasiun cuma muter alhasil ketinggalan kereta mau gk mau isi kartu kereta sering bngt kaya gini malah tiap hari bukannya mempermudah malah mempersulit
Pengguna Google,5,2026-04-29 05:10:15,mantap,Positif,mantap
Pengguna Google,5,2026-04-29 05:06:55,penting utk transport kemana aja,Positif,penting utk transport kemana aja
Pengguna Google,4,2026-04-29 04:59:38,ok,Positif,ok
Pengguna Google,5,2026-04-29 04:58:55,gojek sellu menjadi solusi,Positif,gojek sellu menjadi solusi
Pengguna Google,5,2026-04-29 04:52:49,aplikasi ini sangat membantu dalam pekerjaan sehari- hari,Positif,aplikasi ini sangat membantu dalam pekerjaan sehari hari
Pengguna Google,5,2026-04-29 04:46:01,mantap,Positif,mantap
Pengguna Google,5,2026-04-29 04:44:16,So far so good,Positif,so far so good
Pengguna Google,5,2026-04-29 04:38:10,sangat membantu,Positif,sangat membantu
Pengguna Google,4,2026-04-29 04:36:23,"update terus, tapi tetap aja lemot loadingnya",Positif,update terus tapi tetap aja lemot loadingnya
Pengguna Google,3,2026-04-29 04:34:26,"suka ngebug ya sekarang, gk bs buat cht",Negatif,suka ngebug ya sekarang gk bs buat cht
Pengguna Google,1,2026-04-29 04:23:45,"sering banget error, kalo telpon driver gajelas",Negatif,sering banget error kalo telpon driver gajelas
Pengguna Google,5,2026-04-29 03:25:54,"aplikasi yang berguna banget, selain buat memudahkan berpergian juga ada hadiahnya",Positif,aplikasi yang berguna banget selain buat memudahkan berpergian juga ada hadiahnya
Pengguna Google,5,2026-04-29 03:19:09,keren,Positif,keren
Pengguna Google,5,2026-04-29 03:14:33,ok,Positif,ok
Pengguna Google,5,2026-04-29 03:04:53,mantab,Positif,mantab
Pengguna Google,5,2026-04-29 02:50:49,memudahkan perjalanan,Positif,memudahkan perjalanan
Pengguna Google,3,2026-04-29 02:48:16,"lama banget nunggu orderan diterima bisa sampe setengah jam sampai satu jam an,sejauh ini ojol nya baik ramah cuma mines nya di nunggu orderan aja",Negatif,lama banget nunggu orderan diterima bisa sampe setengah jam sampai satu jam ansejauh ini ojol nya baik ramah cuma mines nya di nunggu orderan aja
Pengguna Google,5,2026-04-29 02:42:45,mantap,Positif,mantap
Pengguna Google,5,2026-04-29 02:37:58,bagus,Positif,bagus
Pengguna Google,4,2026-04-29 02:36:02,👍,Positif,
Pengguna Google,5,2026-04-29 02:31:58,mantap,Positif,mantap
Pengguna Google,4,2026-04-29 02:23:49,oke,Positif,oke
Pengguna Google,5,2026-04-29 02:17:27,"pelayanan ramah, sehat selalu orang-orang baik 🌻👑🤍❤️💚🤎🖤✨",Positif,pelayanan ramah sehat selalu orangorang baik
Pengguna Google,5,2026-04-29 02:17:13,"pelayanan bagus dan tepat waktu, terimakasih gojek",Positif,pelayanan bagus dan tepat waktu terimakasih gojek
Pengguna Google,3,2026-04-29 02:11:40,ongkir gofood makin lama makin mahal,Negatif,ongkir gofood makin lama makin mahal
Pengguna Google,4,2026-04-29 02:07:24,ok,Positif,ok
Pengguna Google,1,2026-04-29 01:40:04,"aplikasinya gk jelas, gk bisa mendaftar",Negatif,aplikasinya gk jelas gk bisa mendaftar
Pengguna Google,1,2026-04-29 01:32:11,saya hampir tiap hari gojek tapi belum ada vocer discond untjk biaya ongkos penumpang kalo tiap hari 22ribu tiap hari yah kita mah kehabisan dana weee,Negatif,saya hampir tiap hari gojek tapi belum ada vocer discond untjk biaya ongkos penumpang kalo tiap hari ribu tiap hari yah kita mah kehabisan dana weee
Pengguna Google,5,2026-04-29 01:30:52,jos gandos,Positif,jos gandos
Pengguna Google,5,2026-04-29 01:20:59,bagus sangat membantu,Positif,bagus sangat membantu
Pengguna Google,5,2026-04-29 00:58:45,"cepat , nyaman dan aman",Positif,cepat nyaman dan aman
Pengguna Google,5,2026-04-29 00:23:58,baik sekali,Positif,baik sekali
Pengguna Google,1,2026-04-29 00:15:53,susah dapet driver terutama gocar,Negatif,susah dapet driver terutama gocar
Pengguna Google,5,2026-04-29 00:00:30,mantap,Positif,mantap
Pengguna Google,3,2026-04-28 23:50:00,"Mahall doang, drivernya pada lelet",Negatif,mahall doang drivernya pada lelet
Pengguna Google,5,2026-04-28 23:49:59,driver ramah dan sopan tepat waktu,Positif,driver ramah dan sopan tepat waktu
Pengguna Google,1,2026-04-28 23:39:16,nyari gojek lama banget sekalinya dapet orangnya ga ramah,Negatif,nyari gojek lama banget sekalinya dapet orangnya ga ramah
Pengguna Google,5,2026-04-28 23:24:23,Good job,Positif,good job
Pengguna Google,5,2026-04-28 23:20:13,good,Positif,good
Pengguna Google,5,2026-04-28 23:11:01,sangat membantu dalam proses transportasi saya... terimakasih semoga semakin sukses dan bertambah kualitasnya🤗,Positif,sangat membantu dalam proses transportasi saya terimakasih semoga semakin sukses dan bertambah kualitasnya
Pengguna Google,2,2026-04-28 23:10:33,"Saya pelanggan setia Gojek, barusan hujan lalu pesan mode hemat, kenapa nggak di kasih cepat & di driver yang dekat lokasi saya ? Sdngkn wktu sy cancel, dan ganti mode tarif normal, itu juga posisi driver jauh.",Negatif,saya pelanggan setia gojek barusan hujan lalu pesan mode hemat kenapa nggak di kasih cepat di driver yang dekat lokasi saya sdngkn wktu sy cancel dan ganti mode tarif normal itu juga posisi driver jauh
Pengguna Google,5,2026-04-28 23:07:18,very2 Good Service,Positif,very good service
Pengguna Google,5,2026-04-28 22:32:36,top,Positif,top
Pengguna Google,5,2026-04-28 20:56:28,"mantap, sangat membantu",Positif,mantap sangat membantu
Pengguna Google,3,2026-04-28 20:18:46,"kau yang buat apk gojek, benahin napa ni apk, aku pesen gomart tapi toko tutup, gak papa si toko tutup, masalahnya gak bisa di batalin, kalau driver yang cansel malah di lempar ke driver lain, gak bisa di batalin sama sekali, tu menu bantuan gak guna sama sekali sumpah. ni lama lama ku kasih bintang 1 juga ni apk.",Negatif,kau yang buat apk gojek benahin napa ni apk aku pesen gomart tapi toko tutup gak papa si toko tutup masalahnya gak bisa di batalin kalau driver yang cansel malah di lempar ke driver lain gak bisa di batalin sama sekali tu menu bantuan gak guna sama sekali sumpah ni lama lama ku kasih bintang juga ni apk
Pengguna Google,5,2026-04-28 20:05:35,perbaiki buat transfer tidak bisa,Positif,perbaiki buat transfer tidak bisa
Pengguna Google,5,2026-04-28 18:54:11,good,Positif,good
Pengguna Google,5,2026-04-28 18:27:35,keren,Positif,keren
Pengguna Google,5,2026-04-28 17:50:27,suka,Positif,suka
Pengguna Google,5,2026-04-28 17:39:40,keren,Positif,keren
Pengguna Google,5,2026-04-28 17:04:31,nice,Positif,nice
Pengguna Google,2,2026-04-28 16:56:51,"kenapa gojek saya srkng jadi mahal yaa, pdhal jarak kilometer termasuk deket tpi harganya mahal bgt uda kaya goride comfort padah yg saya pesen goride hemat tpi harga nya hampir samaa!!!!",Negatif,kenapa gojek saya srkng jadi mahal yaa pdhal jarak kilometer termasuk deket tpi harganya mahal bgt uda kaya goride comfort padah yg saya pesen goride hemat tpi harga nya hampir samaa
Pengguna Google,4,2026-04-28 16:37:51,Katanya karya anak bangsa.tp bhsa nya Inggris semua.kan semua orng mengerti bhsa Inggris..musti diterjemahkan dulu...hadeeuh cape dehh,Positif,katanya karya anak bangsatp bhsa nya inggris semuakan semua orng mengerti bhsa inggrismusti diterjemahkan duluhadeeuh cape dehh
Pengguna Google,1,2026-04-28 16:25:42,"kesel banget sama gojek, promonya bisa berubah dalam hitungan menit. Disaat gojek tau kalau kita lagi kelaperan si promo yang awalnya murah bisa tiba2 hangus dalam hitungan menit hanya karena kita ga seger CO. jangan suka gangguin orang kek gini deh, gasuka!!",Negatif,kesel banget sama gojek promonya bisa berubah dalam hitungan menit disaat gojek tau kalau kita lagi kelaperan si promo yang awalnya murah bisa tiba hangus dalam hitungan menit hanya karena kita ga seger co jangan suka gangguin orang kek gini deh gasuka
Pengguna Google,5,2026-04-28 16:02:01,bagus,Positif,bagus
Pengguna Google,1,2026-04-28 16:00:45,"aplikasi penipu dan penjebak, sudah daftar langganan goplus supaya dapat potongan eh malah harga malah makin mahal dari harga normal non plus, otak duit ya begini kirain apk nyata tau taunya menjebak, mana uang gak bisa kembali , udah mahal makin ngibul, gojek sampah, mending gw pake grabb yang nyata dan gak ada ngibulnya, hapus gojek si penipu dan penguras uang orang, kapok anjirr",Negatif,aplikasi penipu dan penjebak sudah daftar langganan goplus supaya dapat potongan eh malah harga malah makin mahal dari harga normal non plus otak duit ya begini kirain apk nyata tau taunya menjebak mana uang gak bisa kembali udah mahal makin ngibul gojek sampah mending gw pake grabb yang nyata dan gak ada ngibulnya hapus gojek si penipu dan penguras uang orang kapok anjirr
Pengguna Google,5,2026-04-28 15:55:59,sangat membantu mulai dari saya saat mager,Positif,sangat membantu mulai dari saya saat mager
Pengguna Google,5,2026-04-28 15:47:24,sukses selalu,Positif,sukses selalu
Pengguna Google,5,2026-04-28 15:07:47,sangat membantu,Positif,sangat membantu
Pengguna Google,5,2026-04-28 14:59:11,bagus,Positif,bagus
Pengguna Google,5,2026-04-28 14:56:54,simpel,Positif,simpel
Pengguna Google,5,2026-04-28 14:40:58,mantapp👍👍👍,Positif,mantapp
Pengguna Google,5,2026-04-28 14:38:18,aplikasi yang bagus & sangat bermanfaat,Positif,aplikasi yang bagus sangat bermanfaat
Pengguna Google,5,2026-04-28 14:36:58,Transaksi gede di gopay tapi ga dapat fasilitas apapun...tq,Positif,transaksi gede di gopay tapi ga dapat fasilitas apapuntq
Pengguna Google,5,2026-04-28 14:29:08,terbaik,Positif,terbaik
Pengguna Google,4,2026-04-28 14:22:56,sangat bagus dan membantu transportasi kami,Positif,sangat bagus dan membantu transportasi kami
Pengguna Google,5,2026-04-28 14:06:21,membatu,Positif,membatu
Pengguna Google,3,2026-04-28 13:59:09,Lama bangettt loadingnya,Negatif,lama bangettt loadingnya
Pengguna Google,5,2026-04-28 13:48:00,"terimakasih gojek, dimnapun kapanpun selalu ada saat laparrr, sukses selalu biar tambah diskon nya hehe.",Positif,terimakasih gojek dimnapun kapanpun selalu ada saat laparrr sukses selalu biar tambah diskon nya hehe
Pengguna Google,5,2026-04-28 13:47:36,saya selalu pakai gojek,Positif,saya selalu pakai gojek
Pengguna Google,3,2026-04-28 13:21:29,gotoplus diskonnya dikit,Negatif,gotoplus diskonnya dikit
Pengguna Google,5,2026-04-28 13:09:21,good,Positif,good
Pengguna Google,5,2026-04-28 12:55:21,"senang, puas",Positif,senang puas
Pengguna Google,5,2026-04-28 12:54:19,wallaikumsallam. sangat baik 10,Positif,wallaikumsallam sangat baik
Pengguna Google,5,2026-04-28 12:53:29,mantap dan jossssss,Positif,mantap dan jossssss
Pengguna Google,5,2026-04-28 12:23:20,bagus dan cepat nyampai banyak armada,Positif,bagus dan cepat nyampai banyak armada
Pengguna Google,5,2026-04-28 12:21:14,selalu dengan GO-JEK....👍,Positif,selalu dengan gojek
Pengguna Google,5,2026-04-28 11:46:18,ok lah 👍,Positif,ok lah
Pengguna Google,5,2026-04-28 11:33:59,helpful apps. love it,Positif,helpful apps love it
Pengguna Google,5,2026-04-28 11:21:08,driver ramah,Positif,driver ramah
Pengguna Google,5,2026-04-28 11:17:59,nice,Positif,nice
Pengguna Google,5,2026-04-28 11:03:39,pilihan terbaik,Positif,pilihan terbaik
Pengguna Google,1,2026-04-28 10:56:14,KAPITALISSS !!,Negatif,kapitalisss
Pengguna Google,5,2026-04-28 10:53:57,"nyaman, tp harga kurangin lagi 🤭",Positif,nyaman tp harga kurangin lagi
Pengguna Google,5,2026-04-28 10:53:40,trimakasih,Positif,trimakasih
Pengguna Google,5,2026-04-28 10:50:39,ok,Positif,ok
Pengguna Google,4,2026-04-28 10:26:10,oke dalam pemesanan,Positif,oke dalam pemesanan
Pengguna Google,5,2026-04-28 10:23:34,banyak promo cocok buat anak kost rantau,Positif,banyak promo cocok buat anak kost rantau
Pengguna Google,5,2026-04-28 10:21:26,"mantul,sangat membantu",Positif,mantulsangat membantu
Pengguna Google,5,2026-04-28 09:47:54,tepat waktu,Positif,tepat waktu
Pengguna Google,5,2026-04-28 09:42:56,T.O.P Gojek Indonesia 👍👍👍👍👍,Positif,top gojek indonesia
Pengguna Google,1,2026-04-28 09:42:36,laproan yg bs ditanggapi dimana ya.saya lapor lewat aplikasi bot terus yg jawab.saya top up blm masuk2.dan saya udh cek direkening blm ada pengembalian juga.katanya otomatis.saya top up via atm BRI,Negatif,laproan yg bs ditanggapi dimana yasaya lapor lewat aplikasi bot terus yg jawabsaya top up blm masukdan saya udh cek direkening blm ada pengembalian jugakatanya otomatissaya top up via atm bri
Pengguna Google,5,2026-04-28 09:37:50,sangat membantu,Positif,sangat membantu
Pengguna Google,5,2026-04-28 09:31:11,ok,Positif,ok
Pengguna Google,5,2026-04-28 09:29:22,sangat membantu.....,Positif,sangat membantu
Pengguna Google,5,2026-04-28 09:24:56,"suka bngettt sma apknya jadi bisa kemana-mana tanpa ribet"" dan buru""",Positif,suka bngettt sma apknya jadi bisa kemanamana tanpa ribet dan buru
Pengguna Google,1,2026-04-28 09:19:25,gua milih go car kenapa pindah ke go ride,Negatif,gua milih go car kenapa pindah ke go ride
Pengguna Google,5,2026-04-28 09:14:27,bagusss nyaman banyak ongkirnya,Positif,bagusss nyaman banyak ongkirnya
Pengguna Google,5,2026-04-28 09:13:52,baru sekali pakai goride👍 ...mantap,Positif,baru sekali pakai goride mantap
Pengguna Google,5,2026-04-28 09:12:25,mantaps sekali,Positif,mantaps sekali
Pengguna Google,5,2026-04-28 09:05:26,selalu ada saat dibutuhkan,Positif,selalu ada saat dibutuhkan
Pengguna Google,5,2026-04-28 09:01:53,good job🍉,Positif,good job
Pengguna Google,5,2026-04-28 08:44:57,sangat membantu,Positif,sangat membantu
Pengguna Google,5,2026-04-28 08:39:18,good job,Positif,good job
Pengguna Google,5,2026-04-28 08:35:23,saya sangat terbantu dengan adanya aplikasi gojek ini...,Positif,saya sangat terbantu dengan adanya aplikasi gojek ini
Pengguna Google,1,2026-04-28 08:33:24,"driver nya ga sopan buka' box saya trs uang yang di dlm box di ambil, yang awalnya saya pakein pitaa tiba' pas uda smpe ke org nya pitanya gada sma uang di dlm nya hilang",Negatif,driver nya ga sopan buka box saya trs uang yang di dlm box di ambil yang awalnya saya pakein pitaa tiba pas uda smpe ke org nya pitanya gada sma uang di dlm nya hilang
Pengguna Google,5,2026-04-28 08:25:07,suka bgtt make apk ini terutama gofoodnya karena membantu anak kost klo laper tengah malem,Positif,suka bgtt make apk ini terutama gofoodnya karena membantu anak kost klo laper tengah malem
Pengguna Google,5,2026-04-28 08:07:13,mantappp,Positif,mantappp
Pengguna Google,5,2026-04-28 08:03:14,oke membantu skali,Positif,oke membantu skali
Pengguna Google,5,2026-04-28 07:54:21,Sangat memuaskan..,Positif,sangat memuaskan
Pengguna Google,5,2026-04-28 07:54:20,pelayanan bagus.,Positif,pelayanan bagus
Pengguna Google,1,2026-04-28 07:53:10,gopay pinjam bpkb di aplikasi masih proses frevikasi aja padahal pengajuan sudah lebih dari 3 hari lambat gojek emang lambat menanggapi nya,Negatif,gopay pinjam bpkb di aplikasi masih proses frevikasi aja padahal pengajuan sudah lebih dari hari lambat gojek emang lambat menanggapi nya
Pengguna Google,5,2026-04-28 07:50:35,good,Positif,good
Pengguna Google,5,2026-04-28 07:50:22,bapak driver sopan Dan mentenangkan,Positif,bapak driver sopan dan mentenangkan
Pengguna Google,5,2026-04-28 07:44:38,good,Positif,good
Pengguna Google,5,2026-04-28 07:37:23,sangat akurat berguna,Positif,sangat akurat berguna
Pengguna Google,5,2026-04-28 07:31:31,ok baik,Positif,ok baik
Pengguna Google,5,2026-04-28 07:10:25,Bagus,Positif,bagus
Pengguna Google,5,2026-04-28 07:05:34,drivernya mantap cara kerjanya.saya puas,Positif,drivernya mantap cara kerjanyasaya puas
Pengguna Google,5,2026-04-28 06:58:02,membantu,Positif,membantu
Pengguna Google,5,2026-04-28 06:50:39,kerenn,Positif,kerenn
Pengguna Google,1,2026-04-28 06:38:59,pepek gak biar antar kotaa,Negatif,pepek gak biar antar kotaa
Pengguna Google,5,2026-04-28 06:38:08,joz,Positif,joz
Pengguna Google,5,2026-04-28 06:08:35,sangat membantu skali,Positif,sangat membantu skali
Pengguna Google,5,2026-04-28 05:58:45,the best of best thanks,Positif,the best of best thanks
Pengguna Google,1,2026-04-28 05:58:37,"mendengar cerita keluh kesah para driver sangat prihatin. mereka kalo mau dpt orderan harus bayar ke aplikator 10 order 20k,sedangkan saya sebagai pengguna membayar 15k yang mereka terima hanya 10k blm lagi mereka harus membayar ke aplkkator. woww kalian sebagai aplikator teramat dzalim yaaa.",Negatif,mendengar cerita keluh kesah para driver sangat prihatin mereka kalo mau dpt orderan harus bayar ke aplikator order ksedangkan saya sebagai pengguna membayar k yang mereka terima hanya k blm lagi mereka harus membayar ke aplkkator woww kalian sebagai aplikator teramat dzalim yaaa
Pengguna Google,5,2026-04-28 05:33:18,nyaman,Positif,nyaman
Pengguna Google,5,2026-04-28 05:26:41,ok bagus,Positif,ok bagus
Pengguna Google,5,2026-04-28 05:25:54,ok,Positif,ok
Pengguna Google,5,2026-04-28 05:18:28,enak dan nyaman,Positif,enak dan nyaman
Pengguna Google,1,2026-04-28 05:01:04,ongkos murah banget ngga kasihan sama driver... ngerusak tarif promo nya...,Negatif,ongkos murah banget ngga kasihan sama driver ngerusak tarif promo nya
Pengguna Google,1,2026-04-28 04:59:46,driver di Ponorogo kok pada gamau ya kenapa ya??? milih milih cari yg lebih pilih gocar prioritas?!??! lebih baik ga usah ada driver aja sama sekali di Ponorogo!!! udh dipesan gamau ngambil maksudnya apa coba?! tarik aja semua driver di Ponorogo!,Negatif,driver di ponorogo kok pada gamau ya kenapa ya milih milih cari yg lebih pilih gocar prioritas lebih baik ga usah ada driver aja sama sekali di ponorogo udh dipesan gamau ngambil maksudnya apa coba tarik aja semua driver di ponorogo
Pengguna Google,1,2026-04-28 04:57:34,Potongannya 25% kebanyakan makan keringet Mitra inget nanti ga kena Azab boss,Negatif,potongannya kebanyakan makan keringet mitra inget nanti ga kena azab boss
Pengguna Google,2,2026-04-28 04:40:42,Habis hujan driver banyak tapi tidak ada yg nyangkut,Negatif,habis hujan driver banyak tapi tidak ada yg nyangkut
Pengguna Google,5,2026-04-28 04:37:57,pelayanan nya sll bagus,Positif,pelayanan nya sll bagus
Pengguna Google,5,2026-04-28 04:37:23,good apk,Positif,good apk
Pengguna Google,5,2026-04-28 04:35:18,👌,Positif,
Pengguna Google,4,2026-04-28 04:25:26,ya gitu,Positif,ya gitu
Pengguna Google,5,2026-04-28 04:19:47,ok,Positif,ok
