userName,score,at,content,label,clean_content
Pengguna Google,1,2025-01-12 10:32:21,HAMA HAMA HAMAAAAAAAAAA,Negatif,hama hama hamaaaaaaaaaa
Pengguna Google,1,2025-01-12 08:59:03,Aplikasi ampas daftar npwp aja dipersulit. Bisa nya cepet klo pake CALO,Negatif,aplikasi ampas daftar npwp aja dipersulit bisa nya cepet klo pake calo
Pengguna Google,1,2025-01-12 00:21:23,Aplikasi gak guna,Negatif,aplikasi gak guna
Pengguna Google,5,2025-01-11 16:56:18,xml dan jdon fi perbaiki,Positif,xml dan jdon fi perbaiki
Pengguna Google,1,2025-01-11 14:54:57,Penipuan,Negatif,penipuan
Pengguna Google,5,2025-01-11 14:34:06,Good apk,Positif,good apk
Pengguna Google,1,2025-01-11 09:31:00,"Lapor pajak sangat sulit, panduan jelek, tidak ada kurikulum literasi pajak di sekolah. Makasih sudah buat frustasi.",Negatif,lapor pajak sangat sulit panduan jelek tidak ada kurikulum literasi pajak di sekolah makasih sudah buat frustasi
Pengguna Google,1,2025-01-11 09:07:35,Live chat kagak pernah bisa. Di aplikasi maupun website. Buat apa bikin aplikasi kalo gak guna!,Negatif,live chat kagak pernah bisa di aplikasi maupun website buat apa bikin aplikasi kalo gak guna
Pengguna Google,5,2025-01-11 08:19:34,Ok,Positif,ok
Pengguna Google,1,2025-01-11 06:34:35,sampah,Negatif,sampah
Pengguna Google,1,2025-01-11 05:43:11,"Menu Efin nya ga muncul min, perbaikin dong",Negatif,menu efin nya ga muncul min perbaikin dong
Pengguna Google,1,2025-01-11 04:23:03,Tidak membantu sama sekali. Gitu aja udah.,Negatif,tidak membantu sama sekali gitu aja udah
Pengguna Google,1,2025-01-11 02:03:22,"full bug , APK gajelas .",Negatif,full bug apk gajelas
Pengguna Google,1,2025-01-10 16:46:32,"Kecewa kok 2025 makin sulit untuk mengurus kartu NPWP dan efin,, Padahal mau bayar pajak kok di persulit",Negatif,kecewa kok makin sulit untuk mengurus kartu npwp dan efin padahal mau bayar pajak kok di persulit
Pengguna Google,1,2025-01-10 16:01:28,"Barusan kena phising dari aplikasi ini Gaes. 43 jt ilang.. Awalnya ditelpon ,wa , di pandu kmudian vidcall utk penonaktifan NPWP scr online. Dipandu tata cara download, dari playstore Ges, bukan apk ,g nyuruh transfer, g minta pin dsb ... alus banget mainnya...benar benar kyk film film...ya Allah.. Masuknya melalui pajak.urdin .ac Hati hati",Negatif,barusan kena phising dari aplikasi ini gaes jt ilang awalnya ditelpon wa di pandu kmudian vidcall utk penonaktifan npwp scr online dipandu tata cara download dari playstore ges bukan apk g nyuruh transfer g minta pin dsb alus banget mainnyabenar benar kyk film filmya allah masuknya melalui pajakurdin ac hati hati
Pengguna Google,1,2025-01-10 15:41:36,Guoblooog app,Negatif,guoblooog app
Pengguna Google,1,2025-01-10 15:39:18,Menu E-FIN yang sebelumnya ada sekarang hilang entah kemana😓,Negatif,menu efin yang sebelumnya ada sekarang hilang entah kemana
Pengguna Google,1,2025-01-10 13:46:08,Menu lupa efin tidak ada.....kadang sistem pajak ini masih sangat kurang dalam fasilitasi masyarakat,Negatif,menu lupa efin tidak adakadang sistem pajak ini masih sangat kurang dalam fasilitasi masyarakat
Pengguna Google,1,2025-01-10 13:23:15,Gini amat aplikasi pemerintah hdeuh emil sudah bener tapi ngebug nungguin verivikasi ampe berhari hari belum juga ada,Negatif,gini amat aplikasi pemerintah hdeuh emil sudah bener tapi ngebug nungguin verivikasi ampe berhari hari belum juga ada
Pengguna Google,1,2025-01-10 10:54:57,Ini menu laporannya mana ya? Ga jelas banget aplikasinya,Negatif,ini menu laporannya mana ya ga jelas banget aplikasinya
Pengguna Google,1,2025-01-10 07:48:56,apk ga guna,Negatif,apk ga guna
Pengguna Google,1,2025-01-10 06:08:53,"Live chat parah, Pendapatan banyak sistem gak canggih.",Negatif,live chat parah pendapatan banyak sistem gak canggih
Pengguna Google,1,2025-01-10 06:07:12,enggh bisa login dari aplikasi M- Pajak Tetepi bisa login dari browser .... Adeh gawat aplikasi ini,Negatif,enggh bisa login dari aplikasi m pajak tetepi bisa login dari browser adeh gawat aplikasi ini
Pengguna Google,1,2025-01-10 05:46:30,"Aplikasi Gak Tidak Berguna, Bodoh.",Negatif,aplikasi gak tidak berguna bodoh
Pengguna Google,1,2025-01-10 04:11:02,ga guna aplikasi sampah,Negatif,ga guna aplikasi sampah
Pengguna Google,1,2025-01-10 03:32:06,Saya tidak masuk ke aplikasi .. password salah terus.ada solusi,Negatif,saya tidak masuk ke aplikasi password salah terusada solusi
Pengguna Google,1,2025-01-10 03:03:47,aplikasi gajelas!!!,Negatif,aplikasi gajelas
Pengguna Google,1,2025-01-09 23:45:30,Sudah ku duga dari aplikasi pemerintah.. gk guna banyan masalah dan bug nya ... Yg lebih jengkelnya lagi situs nya lelet sekali ..,Negatif,sudah ku duga dari aplikasi pemerintah gk guna banyan masalah dan bug nya yg lebih jengkelnya lagi situs nya lelet sekali
Pengguna Google,1,2025-01-09 23:04:51,"Apk sampah,gak bantu banget,,,apk sekelas pemerintah kalah sama apk Hugo, Indo indo",Negatif,apk sampahgak bantu bangetapk sekelas pemerintah kalah sama apk hugo indo indo
Pengguna Google,1,2025-01-09 15:54:19,2025 apakah efin sudah tidak berlaku,Negatif,apakah efin sudah tidak berlaku
Pengguna Google,1,2025-01-09 15:05:34,"Tolong di tingkatkan lagi, aplikasi GK bisa di akses",Negatif,tolong di tingkatkan lagi aplikasi gk bisa di akses
Pengguna Google,1,2025-01-09 14:29:13,App jelek banget fitur minim banyak bug,Negatif,app jelek banget fitur minim banyak bug
Pengguna Google,1,2025-01-09 14:05:10,"Menu effin malah di hapus bikin ribet, niat daftar online biar gak ribet tapi malah di bikin ribet",Negatif,menu effin malah di hapus bikin ribet niat daftar online biar gak ribet tapi malah di bikin ribet
Pengguna Google,1,2025-01-09 13:42:02,Percuma pake aplikasi kalo GK bisa daftar lewat aplikasi,Negatif,percuma pake aplikasi kalo gk bisa daftar lewat aplikasi
Pengguna Google,1,2025-01-09 13:37:12,"Pendaftaran lewat coretax ribet ,, tidak ada panduan ,, pengisian terlalu sulit untuk menarik map ,, detail alamat juga susah di masukan ,, padahal semua sudah di isi sesuai data ,,tolong admin di tinjau",Negatif,pendaftaran lewat coretax ribet tidak ada panduan pengisian terlalu sulit untuk menarik map detail alamat juga susah di masukan padahal semua sudah di isi sesuai data tolong admin di tinjau
Pengguna Google,1,2025-01-09 12:12:07,Aplikasi ngaco..gak ada gunanya...gimana Indonesia mau maju klau aplikasi begini...di suruh login dulu.tapi menu untuk buat akun ajaa gak ada...Berharap dii permudah..tapi tambah sulit..,Negatif,aplikasi ngacogak ada gunanyagimana indonesia mau maju klau aplikasi beginidi suruh login dulutapi menu untuk buat akun ajaa gak adaberharap dii permudahtapi tambah sulit
Pengguna Google,1,2025-01-09 09:38:43,Aplikasi apassssas,Negatif,aplikasi apassssas
Pengguna Google,2,2025-01-09 09:30:03,Cara Ubah Data Gimana,Negatif,cara ubah data gimana
Pengguna Google,1,2025-01-09 09:24:55,aplikasi sering ke log out sendiri akunnya. diharapkan bisa diperbaiki,Negatif,aplikasi sering ke log out sendiri akunnya diharapkan bisa diperbaiki
Pengguna Google,1,2025-01-09 06:18:27,Aplikasi aneh masa iya lain ada icon EFIN di aplikasi nya gua kg ada aneh bet rugi download2 buang2 kuota,Negatif,aplikasi aneh masa iya lain ada icon efin di aplikasi nya gua kg ada aneh bet rugi download buang kuota
Pengguna Google,1,2025-01-09 06:09:45,"Kantor pajak jakarta timur darah pasar rebo mau bikin NPWP aja dipersulit berbelit belit maksudnya apa coba udh 4 hari bikin NPWP aja sampe hari ini blm selesai, harus pake sogokan kah? Biar ga dipersulit heran?",Negatif,kantor pajak jakarta timur darah pasar rebo mau bikin npwp aja dipersulit berbelit belit maksudnya apa coba udh hari bikin npwp aja sampe hari ini blm selesai harus pake sogokan kah biar ga dipersulit heran
Pengguna Google,1,2025-01-09 05:46:57,Buruk sekali,Negatif,buruk sekali
Pengguna Google,1,2025-01-09 04:52:23,Aplikasi sampah. Server cacat,Negatif,aplikasi sampah server cacat
Pengguna Google,1,2025-01-09 04:10:02,Kembalikan kayak dulu,Negatif,kembalikan kayak dulu
Pengguna Google,1,2025-01-09 03:45:34,"Aplikasi busuk, cuma bikin habis anggaran saja. Orang mo daftar harus pake efin, orang lupa kata sandi harus pake efin. Giliran mo buat efin juga di persusah, niat buat aplikasi supaya mempermudah malah bikin susah saja",Negatif,aplikasi busuk cuma bikin habis anggaran saja orang mo daftar harus pake efin orang lupa kata sandi harus pake efin giliran mo buat efin juga di persusah niat buat aplikasi supaya mempermudah malah bikin susah saja
Pengguna Google,1,2025-01-09 01:03:08,Masa pengajuan lupa EVIN ngga bisa padahal sudah ngisi data sesuai yang di minta .. Tinggal tahap terahir ngga bisa di pencet si,Negatif,masa pengajuan lupa evin ngga bisa padahal sudah ngisi data sesuai yang di minta tinggal tahap terahir ngga bisa di pencet si
Pengguna Google,1,2025-01-08 16:57:57,Aplikasi ga jelas! Apa apa aplikasi dari pemerintah ga ada yg jelas. Negara cuman buaat mainan!,Negatif,aplikasi ga jelas apa apa aplikasi dari pemerintah ga ada yg jelas negara cuman buaat mainan
Pengguna Google,1,2025-01-08 14:26:55,"Udah bener kemaren mau ngurus npwp gampang, cek NPWP juga mudah, sekarang malah dipersulit, gimana kerja kalian ini",Negatif,udah bener kemaren mau ngurus npwp gampang cek npwp juga mudah sekarang malah dipersulit gimana kerja kalian ini
Pengguna Google,1,2025-01-08 14:15:13,Sekelas pajak lohh... Masa apk nya gak jelas ginii busett...gk normal,Negatif,sekelas pajak lohh masa apk nya gak jelas ginii busettgk normal
Pengguna Google,5,2025-01-08 14:13:40,Sangat membantu,Positif,sangat membantu
Pengguna Google,1,2025-01-08 13:46:02,"BUAT APLIKASINYA AJA TOLONG DANA NYA KAN BANYAK YAH, BIKIN YG PROPER GITU JGN MENYULITKAN. Mau bayar pajak ni, nnti kalo gak bayar pajak kena marah, mau bayar sulit pendaftaran dll nya 🤣",Negatif,buat aplikasinya aja tolong dana nya kan banyak yah bikin yg proper gitu jgn menyulitkan mau bayar pajak ni nnti kalo gak bayar pajak kena marah mau bayar sulit pendaftaran dll nya
Pengguna Google,1,2025-01-08 11:17:49,Gak bisa dipake,Negatif,gak bisa dipake
Pengguna Google,2,2025-01-08 09:35:19,"Mau aplikasi, situs web, atau instansi lainnya yang berhubungan dengan pemerintahan 1. situs lemot, lama terbuka walau pakai jaringan wifi kuat, 2. cs/pengaduan/chat/gmail semuanya lemot balasnya kayak gak ada orang sama sekali, dari kedua point itu ajah sudah bisa menyimpulkan ya? Seberapa buruknya aplikasi/sistem web pemerintahan",Negatif,mau aplikasi situs web atau instansi lainnya yang berhubungan dengan pemerintahan situs lemot lama terbuka walau pakai jaringan wifi kuat cspengaduanchatgmail semuanya lemot balasnya kayak gak ada orang sama sekali dari kedua point itu ajah sudah bisa menyimpulkan ya seberapa buruknya aplikasisistem web pemerintahan
Pengguna Google,1,2025-01-08 09:35:00,Aplikasi tak berguna...hapus saja dari google sampah,Negatif,aplikasi tak bergunahapus saja dari google sampah
Pengguna Google,1,2025-01-08 09:13:47,Susah di gunakan ga bermanfaat masuk ke live chat ja susah muter terus,Negatif,susah di gunakan ga bermanfaat masuk ke live chat ja susah muter terus
Pengguna Google,1,2025-01-08 09:09:21,Sangat tidak membantu,Negatif,sangat tidak membantu
Pengguna Google,1,2025-01-08 08:42:27,gaguna,Negatif,gaguna
Pengguna Google,1,2025-01-08 05:13:44,"Aplikasi useles, niat melayani tidak anda2 ini!!!!",Negatif,aplikasi useles niat melayani tidak anda ini
Pengguna Google,2,2025-01-08 05:12:52,Setiap mau masuk chat live aja terkendala error tolong diperbaiki adanya aplikasih m pajak buat mempermudah malah aplikasinya sering erro,Negatif,setiap mau masuk chat live aja terkendala error tolong diperbaiki adanya aplikasih m pajak buat mempermudah malah aplikasinya sering erro
Pengguna Google,1,2025-01-08 02:18:11,G bisa dipakai,Negatif,g bisa dipakai
Pengguna Google,1,2025-01-07 14:39:38,Jelek sangat. Tambah aplikasi ga ada cek NPWP. Web nya pun begitu,Negatif,jelek sangat tambah aplikasi ga ada cek npwp web nya pun begitu
Pengguna Google,1,2025-01-07 13:21:31,Aplikasi tolol.gimana mau bayar pajak,Negatif,aplikasi tololgimana mau bayar pajak
Pengguna Google,1,2025-01-07 12:45:15,Bintang aja yg nilai,Negatif,bintang aja yg nilai
Pengguna Google,1,2025-01-07 12:06:57,lag mulu,Negatif,lag mulu
Pengguna Google,1,2025-01-07 11:52:51,"Orang pajak bikin aplikasi gak becus , suruh bayar pajak tapi aplikasi dan website resmi bobrok",Negatif,orang pajak bikin aplikasi gak becus suruh bayar pajak tapi aplikasi dan website resmi bobrok
Pengguna Google,1,2025-01-07 11:15:57,"Aplikasi ga jelas, situs web juga lemot. Pake wifi pake data juga sama aja. Halahhhh bilang aja kalo gabisa online harus ke kantor pajak",Negatif,aplikasi ga jelas situs web juga lemot pake wifi pake data juga sama aja halahhhh bilang aja kalo gabisa online harus ke kantor pajak
Pengguna Google,1,2025-01-07 10:54:42,Mempersulit,Negatif,mempersulit
Pengguna Google,1,2025-01-07 09:59:51,"Kalo ada rating bintang 0 akan saya pilih rating itu krn anda layak dapat 0..ga malah makin baik makin parah..verifikasi terus menerus,",Negatif,kalo ada rating bintang akan saya pilih rating itu krn anda layak dapat ga malah makin baik makin parahverifikasi terus menerus
Pengguna Google,3,2025-01-07 07:29:53,Kok ga ada fitur efin nya yaa,Negatif,kok ga ada fitur efin nya yaa
Pengguna Google,1,2025-01-07 07:26:10,Coretax bikin pusing,Negatif,coretax bikin pusing
Pengguna Google,1,2025-01-07 05:21:47,Ini badan milik negara. Tapi jelek sekali aplikasinya. Login susah daftar susah. . Uang negara kemana ?? Masa kalah dengan aplikasi buatan anak anak SMK.,Negatif,ini badan milik negara tapi jelek sekali aplikasinya login susah daftar susah uang negara kemana masa kalah dengan aplikasi buatan anak anak smk
Pengguna Google,1,2025-01-07 05:07:21,"Niat gk lu bikin situs,suka eror aja bgst",Negatif,niat gk lu bikin situssuka eror aja bgst
Pengguna Google,1,2025-01-07 04:34:09,"Aplikasi anjayyy bgttt. Ngebug parah😭. Ini gimana mau laporan SPT kalau nomor efin aja susahnya mintak ampun. Tolonglah,ini aplikasi kan dibuat permudah untuk masyarakat kenapa lama banget sih.sudah klik meminta permohonan malah balik ke tampilan awal.padahal pake data.sudah pake wifi gabisa bisa. Aplikasi yg jelas dikit dong kalau buat😭🫵",Negatif,aplikasi anjayyy bgttt ngebug parah ini gimana mau laporan spt kalau nomor efin aja susahnya mintak ampun tolonglahini aplikasi kan dibuat permudah untuk masyarakat kenapa lama banget sihsudah klik meminta permohonan malah balik ke tampilan awalpadahal pake datasudah pake wifi gabisa bisa aplikasi yg jelas dikit dong kalau buat
Pengguna Google,1,2025-01-07 04:01:07,"Tidak bisa digunakan, log in selalu error",Negatif,tidak bisa digunakan log in selalu error
Pengguna Google,1,2025-01-07 03:39:25,uang buat web dan aplikasi terlalu banyak dikorupsi ya gini jadinya,Negatif,uang buat web dan aplikasi terlalu banyak dikorupsi ya gini jadinya
Pengguna Google,1,2025-01-07 02:40:03,"Gk jelas, login kg bisa², udah tau mau buat NPWP",Negatif,gk jelas login kg bisa udah tau mau buat npwp
Pengguna Google,3,2025-01-07 02:29:39,Saya mu bikin NPWP susah g d respon,Negatif,saya mu bikin npwp susah g d respon
Pengguna Google,1,2025-01-07 02:06:25,"Seharusnya aplikasi ini mendapatkan bintang setengah, minimal kasih fasilitas pembuatan NPWP-nya dj aplikasi ini. Secara logika bagaimana caranya orang masuk kalau belum daftar. Rakyat dipaksa bayar pajak tetapi aplikasi pajaknya bermasalah",Negatif,seharusnya aplikasi ini mendapatkan bintang setengah minimal kasih fasilitas pembuatan npwpnya dj aplikasi ini secara logika bagaimana caranya orang masuk kalau belum daftar rakyat dipaksa bayar pajak tetapi aplikasi pajaknya bermasalah
Pengguna Google,1,2025-01-07 02:02:15,"Aplikasi sampah buang"" anggaran ajaa ga guna!",Negatif,aplikasi sampah buang anggaran ajaa ga guna
Pengguna Google,1,2025-01-07 01:23:12,"Mau minta kode efin gak bisa Mulu , mau aplikasi atau web sama² eror",Negatif,mau minta kode efin gak bisa mulu mau aplikasi atau web sama eror
Pengguna Google,1,2025-01-07 00:34:28,Sangattttt mengecewakan Dan gak guna juga sih aplikasi ny,Negatif,sangattttt mengecewakan dan gak guna juga sih aplikasi ny
Pengguna Google,5,2025-01-06 23:47:54,membantu,Positif,membantu
Pengguna Google,1,2025-01-06 16:03:58,"aplikasi gak guna.. Error terus,,, pake duit rakyat doang bisa nya.. 👎",Negatif,aplikasi gak guna error terus pake duit rakyat doang bisa nya
Pengguna Google,1,2025-01-06 14:56:53,Saya sudah membuat akun lewat web tp kenapa tidak bisa login lewat apk????!!!! Sungguh mengecewakan!!,Negatif,saya sudah membuat akun lewat web tp kenapa tidak bisa login lewat apk sungguh mengecewakan
Pengguna Google,1,2025-01-06 08:44:12,"Aplikasi bangke, susah buat akses live chat juga, najis",Negatif,aplikasi bangke susah buat akses live chat juga najis
Pengguna Google,1,2025-01-06 07:08:59,"Ini gimna cara bikin NPWP online, web bermasalah terus",Negatif,ini gimna cara bikin npwp online web bermasalah terus
Pengguna Google,1,2025-01-06 04:16:23,"Anggaran gede aplikasi busuk, Kata2 mutiara ""sinyal harus Kuat ya"",",Negatif,anggaran gede aplikasi busuk kata mutiara sinyal harus kuat ya
Pengguna Google,1,2025-01-06 03:54:13,"Aplikasi GAGUNA!!! Mau registrasi aja ngga bisa, muter"" mulu.. yang ada bikin bingung",Negatif,aplikasi gaguna mau registrasi aja ngga bisa muter mulu yang ada bikin bingung
Pengguna Google,2,2025-01-06 02:23:08,"Gak guna,",Negatif,gak guna
Pengguna Google,1,2025-01-06 01:02:56,"BUAT NPWP SEMAKIN SULIT VALIDASI FOTO NGA GAGAL TERUS,. NGAPAIN DI UBAH UBAH SEBELUMNYA SUDAH BAGUS,. JANGAN TOLOL",Negatif,buat npwp semakin sulit validasi foto nga gagal terus ngapain di ubah ubah sebelumnya sudah bagus jangan tolol
Pengguna Google,1,2025-01-05 16:56:49,ribet bgt mending g usah didownload,Negatif,ribet bgt mending g usah didownload
Pengguna Google,5,2025-01-05 09:31:00,👍👍👍,Positif,
Pengguna Google,1,2025-01-05 09:24:20,Paling males punya urusan sama negara,Negatif,paling males punya urusan sama negara
Pengguna Google,1,2025-01-05 08:55:11,ga jelass,Negatif,ga jelass
Pengguna Google,5,2025-01-04 14:20:56,Aplikasi yg bagus sangat membantu.. Semoga sukses selalu bintang 5,Positif,aplikasi yg bagus sangat membantu semoga sukses selalu bintang
Pengguna Google,5,2025-01-04 13:33:20,Oke,Positif,oke
Pengguna Google,1,2025-01-04 12:45:29,Ga bisa diakses sama sekali,Negatif,ga bisa diakses sama sekali
Pengguna Google,3,2025-01-04 07:02:11,Maaf tolong direspon kak untuk aduan saya,Negatif,maaf tolong direspon kak untuk aduan saya
Pengguna Google,1,2025-01-04 03:27:39,Tidak jadi bikin NPWP,Negatif,tidak jadi bikin npwp
Pengguna Google,5,2025-01-04 02:10:27,Ok 👍,Positif,ok
Pengguna Google,1,2025-01-03 17:54:01,"Belum juga setahun NPWP udah ga aktif, gmna si",Negatif,belum juga setahun npwp udah ga aktif gmna si
Pengguna Google,1,2025-01-03 16:15:14,Payah,Negatif,payah
Pengguna Google,1,2025-01-03 15:11:25,"Ini kenapa gak ada fitur efinn? Padahal saya liat di yutub ada fitur efin, giliran saya download malah gak ada.",Negatif,ini kenapa gak ada fitur efinn padahal saya liat di yutub ada fitur efin giliran saya download malah gak ada
Pengguna Google,1,2025-01-03 13:29:48,Jelek bgt! Mau daftar di tempat selalu di arahkan ke online. Giliran pakai online webnya sering eror. Ga malah mempermudah malah menyusahkan. Saya sampai habis pulsa 15k lebih buat kirim kode verifikasi yg sering eror. !!!,Negatif,jelek bgt mau daftar di tempat selalu di arahkan ke online giliran pakai online webnya sering eror ga malah mempermudah malah menyusahkan saya sampai habis pulsa k lebih buat kirim kode verifikasi yg sering eror
Pengguna Google,5,2025-01-03 11:15:54,Mantap,Positif,mantap
Pengguna Google,1,2025-01-03 11:02:57,Web nya ngaco.. banyak bug tp dh buat pemakaian publik.. di coba dulu lah di berbagai browser minimal.. masukin kode verifikasi sama otp aj gk bs.. kadang malah gk bs buat ngirim kode verifikasi..,Negatif,web nya ngaco banyak bug tp dh buat pemakaian publik di coba dulu lah di berbagai browser minimal masukin kode verifikasi sama otp aj gk bs kadang malah gk bs buat ngirim kode verifikasi
Pengguna Google,3,2025-01-03 09:14:37,gmn cara buat spt tahunan?,Negatif,gmn cara buat spt tahunan
Pengguna Google,1,2025-01-03 08:33:13,Lemot,Negatif,lemot
Pengguna Google,1,2025-01-03 08:26:25,Apk nyusahin,Negatif,apk nyusahin
Pengguna Google,5,2025-01-03 07:54:29,tambah mudah aman,Positif,tambah mudah aman
Pengguna Google,1,2025-01-03 07:43:44,Baik website dan aplikasi semua masih jauh dari harapan,Negatif,baik website dan aplikasi semua masih jauh dari harapan
Pengguna Google,1,2025-01-03 07:42:10,Wah parah aplikasinya,Negatif,wah parah aplikasinya
Pengguna Google,1,2025-01-03 06:40:21,Tolong segera perbaiki.. serasa gak aplikasi gak ada gunanya.. apa lg live chatnya,Negatif,tolong segera perbaiki serasa gak aplikasi gak ada gunanya apa lg live chatnya
Pengguna Google,2,2025-01-03 06:13:31,Ada aplikasi harusnya bisa daftar via aplikasi malah ngga bisa aplikasi cuman buat login aja. Bukan tambah gampang malah tambah ribet,Negatif,ada aplikasi harusnya bisa daftar via aplikasi malah ngga bisa aplikasi cuman buat login aja bukan tambah gampang malah tambah ribet
Pengguna Google,1,2025-01-03 05:23:23,"(SEMUA) Yg berhubungan dg pemerintah koq ga pernah beres dlm jangka wkt lama. Ga yakin Indo bs jd negara maju, mgkn smpe kiamat jg ga prnh bs.",Negatif,semua yg berhubungan dg pemerintah koq ga pernah beres dlm jangka wkt lama ga yakin indo bs jd negara maju mgkn smpe kiamat jg ga prnh bs
Pengguna Google,5,2025-01-03 05:10:57,DJP memang yang terbaik,Positif,djp memang yang terbaik
Pengguna Google,1,2025-01-03 03:12:30,"Gak guna, kalo. Mau buat aplikasi yg niat, bisa mempermudah aksesnya untuk login dan lain sebaginya, apk dan link sama saja susah untuk diakses",Negatif,gak guna kalo mau buat aplikasi yg niat bisa mempermudah aksesnya untuk login dan lain sebaginya apk dan link sama saja susah untuk diakses
Pengguna Google,1,2025-01-03 02:25:38,Apk Lol,Negatif,apk lol
Pengguna Google,1,2025-01-03 02:04:43,Sekiranya tim IT blm sanggup launching apps. Kaga usah di publish. Nyusahin,Negatif,sekiranya tim it blm sanggup launching apps kaga usah di publish nyusahin
Pengguna Google,2,2025-01-03 01:59:57,"Tolong apknya di benahi dong, masa eror terus",Negatif,tolong apknya di benahi dong masa eror terus
Pengguna Google,1,2025-01-02 17:43:15,Npwp untuk daftar online tidak bisa di gunakan,Negatif,npwp untuk daftar online tidak bisa di gunakan
Pengguna Google,1,2025-01-02 11:12:53,Gak gunaa buat apk tololl bgt,Negatif,gak gunaa buat apk tololl bgt
Pengguna Google,1,2025-01-02 09:07:29,Apk busuk jangan didonlot,Negatif,apk busuk jangan didonlot
Pengguna Google,1,2025-01-02 07:02:23,Parah... mending di hapus saja,Negatif,parah mending di hapus saja
Pengguna Google,1,2025-01-02 04:42:59,Ga guna,Negatif,ga guna
Pengguna Google,1,2025-01-02 03:23:09,Parah banget ini aplikasi.. Memalukan,Negatif,parah banget ini aplikasi memalukan
Pengguna Google,1,2025-01-01 23:26:08,Kayak aplikasi buatan Hacker yang di desain buat ngambil data diri kalian. Ndak berguna.,Negatif,kayak aplikasi buatan hacker yang di desain buat ngambil data diri kalian ndak berguna
Pengguna Google,1,2025-01-01 13:13:11,Ini appl apa sih ko percuma,Negatif,ini appl apa sih ko percuma
Pengguna Google,1,2025-01-01 13:02:11,Apk tidak berguna Tidak bisa di akses,Negatif,apk tidak berguna tidak bisa di akses
Pengguna Google,1,2025-01-01 12:43:47,"Apk eror terus gimana pemerintah ini sih, kok tidak konsisten",Negatif,apk eror terus gimana pemerintah ini sih kok tidak konsisten
Pengguna Google,1,2025-01-01 10:18:49,"Gak guna,lelet, sama sesekali aplikasi tidak embantu",Negatif,gak gunalelet sama sesekali aplikasi tidak embantu
Pengguna Google,1,2025-01-01 10:14:38,Segala macem aplikasi pemerintah pasti kek gini..,Negatif,segala macem aplikasi pemerintah pasti kek gini
Pengguna Google,2,2025-01-01 03:41:07,"lemott banget, servernya ampas. semoga dev IT nya dari orang yg berpengalaman, dan digaji layak. tapi dev IT juga harus kerja yang bener.",Negatif,lemott banget servernya ampas semoga dev it nya dari orang yg berpengalaman dan digaji layak tapi dev it juga harus kerja yang bener
Pengguna Google,1,2025-01-01 03:23:58,Susah......loding terus....,Negatif,susahloding terus
Pengguna Google,1,2024-12-31 23:49:39,Pasti yang membuat aplikasi ini orang nya pakai kacamata punya sifat pelit tidak suka membantu dan kalau sudah tua sering sakit-sakitan menderita aplikasi gak guna sulit login mutar2 terus.,Negatif,pasti yang membuat aplikasi ini orang nya pakai kacamata punya sifat pelit tidak suka membantu dan kalau sudah tua sering sakitsakitan menderita aplikasi gak guna sulit login mutar terus
Pengguna Google,5,2024-12-31 23:37:32,Konsultasi Laporan Pajak Tahunan Pribadi dan Lembaga,Positif,konsultasi laporan pajak tahunan pribadi dan lembaga
Pengguna Google,3,2024-12-31 14:40:16,"Belum daftar tapi di suruh masuk, percuma juga kartu NPWP di buat",Negatif,belum daftar tapi di suruh masuk percuma juga kartu npwp di buat
Pengguna Google,1,2024-12-31 13:04:44,"Aplikasi ini bukan nya membantu tapi malah bikin sakit kepala, NPWP saya hilang cmn ingat nomor nya saja pas masuk di apk malah bayk permintaan nya🤦🤦",Negatif,aplikasi ini bukan nya membantu tapi malah bikin sakit kepala npwp saya hilang cmn ingat nomor nya saja pas masuk di apk malah bayk permintaan nya
Pengguna Google,1,2024-12-31 12:25:55,"gak ada solusi, bukanya mempermudah malah mempersulit",Negatif,gak ada solusi bukanya mempermudah malah mempersulit
Pengguna Google,1,2024-12-30 23:39:26,Live chat nya GK bisa d akses,Negatif,live chat nya gk bisa d akses
Pengguna Google,1,2024-12-30 11:01:56,"Hati2 penipuan a/n djp disuruh download aplikasi kemudian masuk ke aplikasi yg proses cuma verifikasi2 doang. Nanti ada kode otp, mereka minta untuk aktivasi & semua saldo di ATM akan habis",Negatif,hati penipuan an djp disuruh download aplikasi kemudian masuk ke aplikasi yg proses cuma verifikasi doang nanti ada kode otp mereka minta untuk aktivasi semua saldo di atm akan habis
Pengguna Google,1,2024-12-30 05:01:38,Bad,Negatif,bad
Pengguna Google,1,2024-12-29 03:06:11,Aplikasi error gk bisa buat akun apasih,Negatif,aplikasi error gk bisa buat akun apasih
Pengguna Google,1,2024-12-28 22:02:53,Selalu eror atau salah,Negatif,selalu eror atau salah
Pengguna Google,1,2024-12-28 15:13:37,Live chat Tidak ada respon sama sekali,Negatif,live chat tidak ada respon sama sekali
Pengguna Google,1,2024-12-28 13:58:15,Konttooolll riibet,Negatif,konttooolll riibet
Pengguna Google,1,2024-12-28 08:48:41,"Percuma bayar pajak, eror malulu",Negatif,percuma bayar pajak eror malulu
Pengguna Google,1,2024-12-28 05:16:41,Verifikasi terus,Negatif,verifikasi terus
